ShowNumber,AirDate,Round,Category,Value,Question,Answer
1254,2/1/1990,Double Jeopardy!,SCIENCE,$200 ,"If something's described as effervescent, it means it has a lot of these",Bubbles
1254,2/1/1990,Double Jeopardy!,SCIENCE,$400 ,Kill an insect & you've committed insecticide; kill the mildew in your shower & you've committed this,Fungicide
1254,2/1/1990,Double Jeopardy!,SCIENCE,$600 ,"This sedimentary rock, ""Creta"" in Latin, was formed from marine life during the Cretaceous period",Chalk
1254,2/1/1990,Double Jeopardy!,SCIENCE,$800 ,"This mineral comes after No. 9, corundum, on the Mohs scale",Diamond
1254,2/1/1990,Double Jeopardy!,SCIENCE,"$1,000 ","Abbreviated ""pc"", it's a unit of distance used in astronomy equal to 3.21 light years",Parsec
5306,10/8/2007,Double Jeopardy!,SCIENCE,$400 ,"It's the weakest of the 4 basic forces, but it's strong enough to keep the moon orbiting the Earth",gravity
5306,10/8/2007,Double Jeopardy!,SCIENCE,$800 ,"A cubic inch of material contains a million billion billion of these, each with protons & neutrons in its nucleus",atoms
5306,10/8/2007,Double Jeopardy!,SCIENCE,"$1,200 ","(<a href=""http://www.j-archive.com/media/2007-10-08_DJ_22.jpg"" target=""_blank"">Jon of the Clue Crew puts a lid on it--literally.</a>) The candle in the small jar will <a href=""http://www.j-archive.com/media/2007-10-08_DJ_22a.jpg"" target=""_blank"">burn out first</a> because it has the least amount of this to burn",oxygen
5306,10/8/2007,Double Jeopardy!,SCIENCE,"$1,600 ",Changes in the tropospheric layer of this are what gives us weather,the atmosphere
5306,10/8/2007,Double Jeopardy!,SCIENCE,"$2,000 ","(<a href=""http://www.j-archive.com/media/2007-10-08_DJ_24.jpg"" target=""_blank"">Jon of the Clue Crew reports from Texas A&M.</a>) To test deep water structures the wave tank generates waves, wind, and this water flow,from the Latin for running",currents
1486,2/4/1991,Double Jeopardy!,SCIENCE,$200 ,"On June 1, 1831, James Clark Ross discovered this when a compass needle he was holding pointed straight down",Magnetic North Pole
1486,2/4/1991,Double Jeopardy!,SCIENCE,$400 ,Newton figured the Earth should be an oblate spheroid with an equatorial bulge because it does this,Spin on its Axis
1486,2/4/1991,Double Jeopardy!,SCIENCE,$600 ,"From the Greek for ""number"", it's the science of numbers",arithmetic
1486,2/4/1991,Double Jeopardy!,SCIENCE,$800 ,"A lean, small-boned person is an ectomorph; an endomorph is round; and this type is muscular",Mesomorph
1486,2/4/1991,Double Jeopardy!,SCIENCE,"$1,000 ","In this pre-birth procedure, a small amount of fluid is withdrawn from the sac in the uterus and tested",amniocentesis
5638,2/25/2009,Double Jeopardy!,SCIENCE,$400 ,"(<a href=""http://www.j-archive.com/media/2009-02-25_DJ_01.jpg"" target=""_blank"">Jimmy of the Clue Crew discusses earthquakes</a>.)  The hypocenter is where an earthquake originates.  The point on the surface, vertically above the hypocenter, is known as <a href=""http://www.j-archive.com/media/2009-02-25_DJ_01a.jpg"" target=""_blank"">this</a>",the epicenter
5638,2/25/2009,Double Jeopardy!,SCIENCE,$800 ,"Termed ""The Last Sorcerer"" in a recent biography, in 1705 he became the first scientist to be knighted for his work",Isaac Newton
5638,2/25/2009,Double Jeopardy!,SCIENCE,"$1,200 ","(<a href=""http://www.j-archive.com/media/2009-02-25_DJ_03.jpg"" target=""_blank"">Kelly of the Clue Crew presents the clue</a>.)  Because of the intense magnetic fields that block heat from the core, <a href=""http://www.j-archive.com/media/2009-02-25_DJ_03a.jpg"" target=""_blank"">these</a> solar phenomena can be thousands of degrees cooler than the surrounding surface",sunspots
5638,2/25/2009,Double Jeopardy!,SCIENCE,"$1,200 ","From the Latin for ""about a day"", these body rhythms govern cycles of wakefulness & sleep",circadian rhythms
5638,2/25/2009,Double Jeopardy!,SCIENCE,"$2,000 ","(<a href=""http://www.j-archive.com/media/2009-02-25_DJ_05.jpg"" target=""_blank"">Jimmy of the Clue Crew presents the clue</a>.)  Carbon, one of the most common elements, has been discovered in 60-atom configurations called <a href=""http://www.j-archive.com/media/2009-02-25_DJ_05a.jpg"" target=""_blank"">these</a>, named for an architect",buckyballs (fullerenes)
3933,10/10/2001,Double Jeopardy!,SCIENCE,$200 ,"In the 1970s sign language was taught to Koko the gorilla & Washoe, one of these",chimpanzee
3933,10/10/2001,Double Jeopardy!,SCIENCE,$400 ,A magnetron is an electronic tube used to produce these waves found in some kitchens,microwaves
3933,10/10/2001,Double Jeopardy!,SCIENCE,$600 ,"(Sofia of the Clue Crew reports from the La Brea Tar Pits in Los Angeles)  The bubbling seen here is caused by this gas, a major part of Jupiter's atmosphere",methane
3933,10/10/2001,Double Jeopardy!,SCIENCE,$800 ,"(Sarah of the Clue Crew reports)  The spin of a frisbee keeps it stable in flight, illustrating angular this",momentum
3933,10/10/2001,Double Jeopardy!,SCIENCE,"$1,000 ",In 1869 this Russian chemist published his periodic table,Dmitri Mendeleev
3787,2/6/2001,Double Jeopardy!,SCIENCE,$200 ,"Only a few living things, like some germs, can live without this gas symbolized O",oxygen
3787,2/6/2001,Double Jeopardy!,SCIENCE,$600 ,"Though the Earth isn't a perfect sphere, its eastern & western halves are each called this",hemispheres
3787,2/6/2001,Double Jeopardy!,SCIENCE,$800 ,"No Doubt sang, ""Thank You for turning on the lights.  Thank You, now you're"" this organism that lives off a host",parasite
3787,2/6/2001,Double Jeopardy!,SCIENCE,"$1,000 ","This man seen here, born in Oxford in 1942, is among the greatest physicists of our time",Stephen Hawking
3364,4/1/1999,Double Jeopardy!,SCIENCE,$200 ,"Piltdown Man, a hoax played on scientists, had a human skull & the jaw of this reddish ape",Orangutan
3364,4/1/1999,Double Jeopardy!,SCIENCE,$400 ,A whole lot of shakin' goes on in this science that deals almost exclusively with earthquakes,Seismology
3364,4/1/1999,Double Jeopardy!,SCIENCE,$600 ,Mass number is defined as the number of neutrons & these particles in an atom's nucleus,Protons
3364,4/1/1999,Double Jeopardy!,SCIENCE,$800 ,"From the Latin for ""smoke hole"", it's a vent in a volcanic area from which smoke & gases escape",Fumeral
3364,4/1/1999,Double Jeopardy!,SCIENCE,"$1,000 ","In contrast to the hydrosphere, it's the term for the rocky part of the Earth, or its crust",Lithosphere
2985,7/18/1997,Jeopardy!,SCIENCE,$100 ,This fossilized resin from prehistoric pines can preserve an insect forever,amber
2985,7/18/1997,Jeopardy!,SCIENCE,$200 ,Most icebergs in the north Atlantic come from about 20 glaciers on this island's west coast,Greenland
2985,7/18/1997,Jeopardy!,SCIENCE,$300 ,Around 1840 chemist John William Draper took the first photograph of this heavenly body,the moon
2985,7/18/1997,Jeopardy!,SCIENCE,$400 ,Birds & bees perform this transfer of gametes from anthers to stigmas,pollination
2985,7/18/1997,Jeopardy!,SCIENCE,$500 ,Einstein said measurements of this depend on whether the observer is moving; it's not absolute,time
2949,5/29/1997,Jeopardy!,SCIENCE,$100 ,The largest cell is the 3-inch diameter yolk of this bird's egg,Ostrich
2949,5/29/1997,Jeopardy!,SCIENCE,$200 ,In Latin this metal is known as aurum,Gold
2949,5/29/1997,Jeopardy!,SCIENCE,$300 ,On a weather chart this line connects places that have the same barometric pressure,Isobar
2949,5/29/1997,Jeopardy!,SCIENCE,$400 ,"On June 29, 1994 the temperature reached 125 degrees in Laughlin, the highest ever recorded in this state",Nevada
2949,5/29/1997,Jeopardy!,SCIENCE,$500 ,This organ removes excess glucose from the blood & stores it as glycogen,Liver
5160,2/2/2007,Double Jeopardy!,SCIENCE,$400 ,Into the 20th Century it was thought the universe was one big galaxy--this one,the Milky Way
5160,2/2/2007,Double Jeopardy!,SCIENCE,"$2,000 ","(<a href=""http://www.j-archive.com/media/2007-02-02_DJ_27.jpg"" target=""_blank"">Jon of the Clue Crew enlightens us with his scientific knowledge</a>) It's a term for a machine that converts mechanical energy into electrical energy.  We've turned a <a href=""http://www.j-archive.com/media/2007-02-02_DJ_27a.jpg"" target=""_blank"">motor</a> into one by making it light up the bulb",a generator
5160,2/2/2007,Double Jeopardy!,SCIENCE,"$1,200 ","Vauquelin found Beryllium in 1798, the year after he found this, symbol Cr",Chromium
5160,2/2/2007,Double Jeopardy!,SCIENCE,"$1,600 ","(<a href=""http://www.j-archive.com/media/2007-02-02_DJ_29.jpg"" target=""_blank"">Jimmy is in his Jeopardy! lab coat delivering the clue this time</a>) You can take a <a href=""http://www.j-archive.com/media/2007-02-02_DJ_29a.jpg"" target=""_blank"">simple nail</a>, coil wire around it, connect it to a battery, and turn it into this attractive 13-letter item",an electromagnet
5160,2/2/2007,Double Jeopardy!,SCIENCE,"$2,000 ","Predicted in 1928, the first known antiparticle was the anti-this, also called the positron",the antielectron
66,12/10/1984,Jeopardy!,SCIENCE,$100 ,A typical snowflake has this many sides,six
66,12/10/1984,Jeopardy!,SCIENCE,$200 ,"Common element whose refined forms include pig, cast or wrought",iron
66,12/10/1984,Jeopardy!,SCIENCE,$300 ,"After length, width & depth, the 4th dimension",time
66,12/10/1984,Jeopardy!,SCIENCE,$400 ,"Type of organism that lives off of another, contributing nothing",a parasite
66,12/10/1984,Jeopardy!,SCIENCE,$500 ,Shattering sound that accompanies breaking the sound barrier,a sonic boom
5500,7/4/2008,Double Jeopardy!,SCIENCE,$400 ,A whole lot of shakin' goes on in this science that deals almost exclusively with earthquakes,seismology
5500,7/4/2008,Double Jeopardy!,SCIENCE,$800 ,Mass number is defined as the number of neutrons & these particles in an atom's nucleus,protons
5500,7/4/2008,Double Jeopardy!,SCIENCE,"$1,200 ","Like you, dicotyledonous plants have a network of these, but theirs carry food & water",veins
5500,7/4/2008,Double Jeopardy!,SCIENCE,"$1,400 ","Pauling found an ""alpha"" type of this spiral in proteins; Watson & Crick found a ""double"" one in DNA",a helix
5500,7/4/2008,Double Jeopardy!,SCIENCE,"$2,000 ","(<a href=""http://www.j-archive.com/media/2008-07-04_DJ_10.jpg"" target=""_blank"">Jimmy of the Clue Crew explains a chemical reaction</a>) A chemical reaction between food coloring and bleach, which contains <a href=""http://www.j-archive.com/media/2008-07-04_DJ_10a.jpg"" target=""_blank"">this</a> chemical, NaClO3, turns the color liquid into a colorless compound",sodium chlorate
2902,3/25/1997,Jeopardy!,SCIENCE,$100 ,This ninth planet's unusual orbit sometimes brings it closer to the sun than the eighth planet,Pluto
2902,3/25/1997,Jeopardy!,SCIENCE,$200 ,It's the ratio of the amount of water vapor in the air to the amount the air can hold at that temperature,Relative humidity
2902,3/25/1997,Jeopardy!,SCIENCE,$300 ,A parasitoid differs from a parasite in that this eventually happens to its host,It dies
2902,3/25/1997,Jeopardy!,SCIENCE,$400 ,The acceleration of falling objects varies from place to place because of variations in this force,Gravity
2902,3/25/1997,Jeopardy!,SCIENCE,$500 ,It's the property of a body that opposes an electric current moving through it,Resistance
3374,4/15/1999,Double Jeopardy!,SCIENCE,$200 ,"The daphnia, a water flea, is related to this million times larger member of the surf & turf combo",Lobster
3374,4/15/1999,Double Jeopardy!,SCIENCE,$400 ,A satellite in a retrograde orbit around the Earth heads in this direction,West/or opposite to the Earth's rotation
3374,4/15/1999,Double Jeopardy!,SCIENCE,"$1,500 ",It's the 3-dimensional figure that is a set of points all equidistant from the center point,Sphere
3374,4/15/1999,Double Jeopardy!,SCIENCE,$800 ,"In this process of cell division, unlike mitosis, a cell divides & halves the number of chromosomes",Meiosis
3374,4/15/1999,Double Jeopardy!,SCIENCE,"$1,000 ","When your ""glands"" are sore, they're busy producing these infection-fighting white blood cells",Lymphocytes
3887,6/26/2001,Double Jeopardy!,SCIENCE,$200 ,Snakes come equipped with a special tooth named for this & used to break out of it,Egg
3887,6/26/2001,Double Jeopardy!,SCIENCE,$400 ,"In 1992 scientists found ripples in the CBR, Cosmic Background this, whose existence supports the Big Bang Theory",Radiation
3887,6/26/2001,Double Jeopardy!,SCIENCE,$600 ,"Several centuries after the Chinese used negative numbers, people in India came up with the concept of this number",Zero
3887,6/26/2001,Double Jeopardy!,SCIENCE,"$1,500 ","The books in Libbie Hyman's 6-volume study of these have spines; by definition, the creatures in them don't",Invertebrates
3887,6/26/2001,Double Jeopardy!,SCIENCE,"$1,000 ","7 years after Darwin published his natural selection theory, this man published his laws of genetics",Gregor Mendel
3852,5/8/2001,Double Jeopardy!,SCIENCE,$200 ,"While we have 23 pairs of these in each cell, the fruit fly makes do with 4, only 1 of them sex-related",chromosomes
3852,5/8/2001,Double Jeopardy!,SCIENCE,$400 ,"2000 news: the Gunnison sage grouse isn't just another northern sage grouse, but a new one of this classification",species
3852,5/8/2001,Double Jeopardy!,SCIENCE,$600 ,"An acre of soil contains billions of nematodes, the round type of these seen here under the microscope",worms
3852,5/8/2001,Double Jeopardy!,SCIENCE,$800 ,"From the Latin for ""parchment"", this semi-permeable barrier surrounds a cell's cytoplasm",membrane
3852,5/8/2001,Double Jeopardy!,SCIENCE,"$1,100 ","At Prague Tech, we wonder if this physics professor's voice got higher as he moved toward you",Christian Doppler
533,12/24/1986,Jeopardy!,SCIENCE,$100 ,Term for the blood vessels which take the blood from the heart,arteries
533,12/24/1986,Jeopardy!,SCIENCE,$200 ,"In the scientific categories, Americans have won 142, or 38%, of these awards 1st given in 1901",Nobel Prizes
533,12/24/1986,Jeopardy!,SCIENCE,$300 ,"The Hubble constant tells how fast the universe is expanding since this ""noisy"" event occurred",the Big Bang
533,12/24/1986,Jeopardy!,SCIENCE,$400 ,"Base 10 equivalent to the binary number ""11""",3
533,12/24/1986,Jeopardy!,SCIENCE,$500 ,"A metal that is ""ductile"" can be pulled into this while cold & under pressure",wire
2898,3/19/1997,Jeopardy!,SCIENCE,$100 ,These respiratory organs of aquatic animals occur in oysters & some insect larvae as well as in fish,Gills
2898,3/19/1997,Jeopardy!,SCIENCE,$200 ,"Used to control glaucoma, a trabeculectomy is a procedure that reduces pressure in this organ",Eye
2898,3/19/1997,Jeopardy!,SCIENCE,$300 ,The number of these dark patches visible on the sun's surface varies from a few to several hundred,Sunspots
2898,3/19/1997,Jeopardy!,SCIENCE,$400 ,"A phrase used to remember this planet's main moons is ""Met Dr. Thip""; Titan is the second T",Saturn
2898,3/19/1997,Jeopardy!,SCIENCE,$500 ,This drug marketed as Motrin was patented in Great Britain in 1964,Ibuprofen
278,10/2/1985,Double Jeopardy!,SCIENCE,$200 ,One who'll give you blood or the kidney off his back,donor
278,10/2/1985,Double Jeopardy!,SCIENCE,$400 ,"Around for 400 million yrs., there are now more than 2,000 species of these pesty cricket cousins",cockroaches
278,10/2/1985,Double Jeopardy!,SCIENCE,$600 ,"Intact DNA was recently extracted from one of these ancient ""royal relics""",mummy
278,10/2/1985,Double Jeopardy!,SCIENCE,"$1,800 ","Tracking these, coast guard rates them as bergy bits, growlers, small, medium, & large",icebergs
278,10/2/1985,Double Jeopardy!,SCIENCE,"$1,000 ","3-letter suffix used to form chemical terms, esp. names of sugars & other carbohydrates",#NAME?
5186,3/12/2007,Jeopardy!,SCIENCE,$200 ,This type of rain forms when nitrogen oxides & sulfur dioxide react within growing droplets,acid rain
5186,3/12/2007,Jeopardy!,SCIENCE,$400 ,"(<a href=""http://www.j-archive.com/media/2007-03-12_J_23.jpg"" target=""_blank"">Jon of the Clue Crew points to two diagrams of the Earth's tilt on the monitor.</a>)  Because of the tilt of the Earth's axis both in summer & winter, solar panels in the United States facing this direction receive the most sun",south
